post,reply,comment,total,liked,test_grade,homework_grade,exam_grade,discussion_grade,final_grade,grade_level
0.0,0.0,0.0,0.0,0.0,339.0,356.0,75.0,0.0,81.12,2.0
0.0,0.0,0.0,0.0,0.0,366.64,280.0,77.0,0.0,77.1,2.0
3.0,4.0,0.0,7.0,0.0,332.5,248.25,76.0,0.0,76.52,2.0
0.0,0.0,0.0,0.0,0.0,318.5,231.0,88.0,0.0,75.38,2.0
0.0,0.0,0.0,0.0,0.0,384.64,220.0,70.0,0.0,72.11,2.0
0.0,0.0,0.0,0.0,0.0,261.0,188.0,68.0,0.0,64.47,2.0
0.0,0.0,0.0,0.0,0.0,96.0,0.0,65.0,0.0,31.07,3.0
0.0,0.0,0.0,0.0,0.0,254.32,130.0,0.0,0.0,29.22,3.0
0.0,0.0,0.0,0.0,0.0,243.0,84.5,0.0,0.0,24.54,3.0
0.0,0.0,0.0,0.0,0.0,200.82,126.0,0.0,0.0,24.04,3.0
0.0,0.0,0.0,0.0,0.0,69.0,0.0,37.0,0.0,19.26,3.0
3.0,4.0,2.0,9.0,0.0,174.0,113.0,0.0,0.0,18.92,3.0
0.0,0.0,0.0,0.0,0.0,9.0,157.0,0.0,0.0,17.15,3.0
0.0,0.0,0.0,0.0,0.0,142.32,52.5,0.0,0.0,13.78,3.0
0.0,0.0,0.0,0.0,0.0,122.3,35.5,0.0,0.0,13.08,3.0
0.0,0.0,0.0,0.0,0.0,117.64,32.0,0.0,0.0,11.69,3.0
0.0,0.0,0.0,0.0,0.0,103.0,41.0,0.0,0.0,11.4,3.0
0.0,0.0,0.0,0.0,0.0,108.96,46.0,0.0,0.0,11.06,3.0
0.0,0.0,0.0,0.0,0.0,89.64,17.0,0.0,0.0,8.22,3.0
0.0,0.0,0.0,0.0,0.0,189.32,0.0,0.0,0.0,7.95,3.0
0.0,0.0,0.0,0.0,0.0,159.14,13.5,0.0,0.0,7.22,3.0
0.0,0.0,0.0,0.0,0.0,90.0,15.0,0.0,0.0,5.64,3.0
0.0,0.0,0.0,0.0,0.0,48.0,24.0,0.0,0.0,5.48,3.0
0.0,0.0,0.0,0.0,0.0,46.0,21.0,0.0,0.0,5.4,3.0
0.0,0.0,0.0,0.0,0.0,63.66,10.5,0.0,0.0,4.96,3.0
0.0,0.0,0.0,0.0,0.0,49.0,15.0,0.0,0.0,4.64,3.0
0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0,4.11,3.0
0.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,3.71,3.0
0.0,0.0,0.0,0.0,0.0,54.32,6.0,0.0,0.0,2.97,3.0
0.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,0.0,2.86,3.0
0.0,0.0,0.0,0.0,0.0,41.0,12.0,0.0,0.0,2.54,3.0
0.0,0.0,0.0,0.0,0.0,39.0,9.0,0.0,0.0,2.32,3.0
0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.32,3.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.1,3.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.99,3.0
0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.86,3.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.77,3.0
0.0,112.0,18.0,130.0,27.0,8.0,0.0,0.0,0.0,0.73,3.0
0.0,0.0,0.0,0.0,0.0,27.66,0.0,0.0,0.0,0.73,3.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.66,3.0
13.0,121.0,27.0,161.0,86.0,0.0,0.0,0.0,0.0,0.0,3.0
5.0,44.0,5.0,54.0,6.0,154.0,410.0,100.0,0.0,100.0,1.0
1.0,2.0,1.0,4.0,3.0,153.32,393.0,99.0,0.0,97.14,1.0
2.0,4.0,1.0,7.0,0.0,153.0,364.0,94.0,0.0,96.86,1.0
2.0,3.0,0.0,5.0,0.0,148.32,325.0,93.0,0.0,96.41,1.0
0.0,11.0,0.0,11.0,1.0,141.0,260.0,97.0,0.0,96.14,1.0
11.0,7.0,8.0,26.0,1.0,151.0,311.0,95.0,0.0,95.06,1.0
0.0,8.0,0.0,8.0,0.0,144.0,237.0,97.0,0.0,94.27,1.0
0.0,11.0,0.0,11.0,1.0,130.0,399.0,89.0,0.0,92.67,1.0
3.0,4.0,2.0,9.0,2.0,154.0,284.0,84.0,0.0,91.5,1.0
0.0,10.0,0.0,10.0,1.0,145.0,359.0,83.0,0.0,89.88,1.0
5.0,1.0,4.0,10.0,3.0,149.0,395.0,77.0,0.0,87.91,1.0
1.0,5.0,0.0,6.0,0.0,145.14,251.5,77.0,0.0,87.02,1.0
0.0,11.0,0.0,11.0,0.0,150.32,374.0,82.0,0.0,86.44,1.0
2.0,11.0,1.0,14.0,0.0,144.0,259.0,94.0,0.0,86.4,1.0
3.0,2.0,4.0,9.0,0.0,127.48,351.0,94.0,0.0,86.18,1.0
1.0,9.0,0.0,10.0,0.0,138.0,274.0,79.0,0.0,85.53,1.0
5.0,9.0,4.0,18.0,0.0,145.5,276.0,75.0,0.0,85.44,1.0
4.0,2.0,1.0,7.0,0.0,143.0,262.0,84.0,0.0,85.42,1.0
0.0,9.0,2.0,11.0,0.0,151.0,171.0,87.0,0.0,84.13,2.0
2.0,7.0,0.0,9.0,0.0,143.82,359.0,74.0,0.0,83.51,2.0
2.0,4.0,3.0,9.0,0.0,151.5,249.0,71.0,0.0,80.75,2.0
3.0,4.0,2.0,9.0,0.0,141.5,173.0,85.0,0.0,79.29,2.0
0.0,5.0,0.0,5.0,0.0,140.0,209.5,68.0,0.0,78.38,2.0
3.0,11.0,2.0,16.0,2.0,119.0,250.0,68.0,0.0,77.81,2.0
3.0,11.0,1.0,15.0,0.0,118.82,314.0,80.0,0.0,77.18,2.0
3.0,10.0,1.0,14.0,0.0,139.0,170.25,77.0,0.0,77.18,2.0
1.0,6.0,0.0,7.0,0.0,111.0,263.0,84.0,0.0,76.68,2.0
0.0,10.0,0.0,10.0,0.0,120.0,205.0,70.0,0.0,76.3,2.0
0.0,14.0,0.0,14.0,2.0,118.14,293.0,86.0,0.0,76.29,2.0
0.0,11.0,0.0,11.0,1.0,115.0,281.5,63.0,0.0,73.27,2.0
0.0,10.0,0.0,10.0,2.0,122.5,150.0,77.0,0.0,70.01,2.0
10.0,7.0,6.0,23.0,1.0,135.0,137.0,74.0,0.0,68.28,2.0
3.0,4.0,1.0,8.0,0.0,123.0,212.5,56.0,0.0,68.01,2.0
0.0,11.0,0.0,11.0,0.0,137.0,144.0,64.0,0.0,67.24,2.0
0.0,11.0,2.0,13.0,12.0,125.0,174.0,58.0,0.0,66.42,2.0
0.0,7.0,0.0,7.0,0.0,129.0,335.0,44.0,0.0,63.39,2.0
0.0,9.0,0.0,9.0,1.0,97.0,185.0,70.0,0.0,61.4,2.0
8.0,6.0,9.0,23.0,10.0,107.3,181.0,65.0,0.0,61.28,2.0
0.0,7.0,0.0,7.0,0.0,123.5,169.0,61.0,0.0,59.16,3.0
0.0,11.0,0.0,11.0,1.0,122.0,131.0,55.0,0.0,58.73,3.0
3.0,11.0,6.0,20.0,2.0,115.0,130.0,59.0,0.0,56.53,3.0
3.0,4.0,0.0,7.0,0.0,138.0,114.5,51.0,0.0,55.31,3.0
2.0,5.0,2.0,9.0,3.0,111.0,132.5,56.0,0.0,53.78,3.0
2.0,10.0,0.0,12.0,0.0,128.5,65.0,63.0,0.0,52.1,3.0
5.0,12.0,6.0,23.0,20.0,38.0,254.0,47.0,0.0,49.14,3.0
0.0,112.0,18.0,130.0,27.0,110.32,320.0,0.0,0.0,46.78,3.0
1.0,6.0,1.0,8.0,0.0,71.98,85.0,64.0,0.0,46.58,3.0
0.0,8.0,0.0,8.0,0.0,39.0,85.0,82.0,0.0,45.81,3.0
5.0,2.0,2.0,9.0,1.0,139.0,66.0,40.0,0.0,45.52,3.0
1.0,1.0,2.0,4.0,0.0,110.32,247.5,0.0,0.0,38.2,3.0
2.0,4.0,1.0,7.0,1.0,29.0,12.0,71.0,0.0,33.78,3.0
8.0,3.0,3.0,14.0,0.0,91.0,180.0,0.0,0.0,31.96,3.0
0.0,7.0,0.0,7.0,0.0,57.66,15.0,58.0,0.0,31.04,3.0
5.0,13.0,2.0,20.0,3.0,27.66,10.0,62.0,0.0,29.6,3.0
3.0,5.0,6.0,14.0,0.0,118.0,106.0,0.0,0.0,29.26,3.0
3.0,1.0,2.0,6.0,0.0,40.5,70.25,36.0,0.0,29.22,3.0
0.0,4.0,0.0,4.0,10.0,79.5,176.0,0.0,0.0,26.56,3.0
0.0,5.0,2.0,7.0,1.0,81.66,100.0,0.0,0.0,26.06,3.0
0.0,5.0,0.0,5.0,0.0,84.64,97.0,0.0,0.0,25.99,3.0
0.0,8.0,0.0,8.0,0.0,91.0,87.0,0.0,0.0,25.44,3.0
0.0,4.0,0.0,4.0,0.0,74.64,194.0,0.0,0.0,23.45,3.0
2.0,3.0,2.0,7.0,2.0,90.5,114.0,0.0,0.0,22.51,3.0
5.0,8.0,3.0,16.0,2.0,77.0,67.0,0.0,0.0,21.2,3.0
4.0,1.0,2.0,7.0,1.0,66.14,65.0,0.0,0.0,18.98,3.0
0.0,4.0,0.0,4.0,0.0,54.82,50.0,0.0,0.0,15.85,3.0
0.0,4.0,0.0,4.0,0.0,54.0,41.0,0.0,0.0,13.42,3.0
5.0,7.0,0.0,12.0,1.0,54.66,39.5,0.0,0.0,13.14,3.0
0.0,3.0,1.0,4.0,24.0,92.48,12.0,0.0,0.0,12.97,3.0
0.0,4.0,0.0,4.0,0.0,63.32,35.0,0.0,0.0,12.89,3.0
0.0,6.0,0.0,6.0,-1.0,69.82,25.0,0.0,0.0,11.48,3.0
2.0,1.0,1.0,4.0,0.0,45.32,35.0,0.0,0.0,11.27,3.0
0.0,5.0,0.0,5.0,0.0,24.5,20.0,6.0,0.0,8.93,3.0
2.0,2.0,0.0,4.0,0.0,39.64,21.88,0.0,0.0,7.8,3.0
0.0,4.0,0.0,4.0,3.0,28.0,23.0,0.0,0.0,7.68,3.0
3.0,1.0,1.0,5.0,0.0,26.0,23.0,0.0,0.0,7.44,3.0
0.0,84.0,10.0,94.0,33.0,50.98,9.75,0.0,0.0,6.83,3.0
1.0,1.0,2.0,4.0,0.0,30.0,12.0,0.0,0.0,5.68,3.0
6.0,5.0,2.0,13.0,1.0,14.0,20.0,0.0,0.0,5.54,3.0
1.0,0.0,3.0,4.0,0.0,29.0,12.0,0.0,0.0,5.37,3.0
1.0,1.0,2.0,4.0,0.0,22.5,12.0,0.0,0.0,5.29,3.0
0.0,28.0,7.0,35.0,4.0,38.64,10.5,0.0,0.0,5.16,3.0
13.0,121.0,27.0,161.0,86.0,25.0,12.0,0.0,0.0,4.98,3.0
0.0,112.0,18.0,130.0,27.0,21.5,9.0,0.0,0.0,4.31,3.0
13.0,121.0,27.0,161.0,86.0,29.0,6.0,0.0,0.0,4.18,3.0
2.0,0.0,0.0,2.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
0.0,1.0,1.0,2.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
1.0,1.0,0.0,2.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
0.0,1.0,1.0,2.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
1.0,2.0,0.0,3.0,0.0,13.0,12.0,0.0,0.0,3.83,3.0
1.0,2.0,0.0,3.0,0.0,34.66,0.0,0.0,0.0,2.95,3.0
1.0,2.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,1.54,3.0
0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.43,3.0
0.0,3.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.9,3.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.22,3.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.17,3.0
0.0,2.0,0.0,2.0,0.0,9.0,24.0,0.0,0.0,4.46,3.0
0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.67,3.0
0.0,1.0,0.0,1.0,0.0,189.32,0.0,0.0,0.0,7.95,3.0
0.0,3.0,0.0,3.0,0.0,148.32,324.0,94.0,0.0,94.65,1.0
0.0,0.0,0.0,0.0,0.0,146.0,375.5,87.0,0.0,90.38,1.0
0.0,0.0,0.0,0.0,0.0,151.0,259.0,77.0,0.0,89.42,1.0
0.0,2.0,0.0,2.0,0.0,147.5,254.0,77.0,0.0,88.04,1.0
0.0,2.0,0.0,2.0,0.0,134.0,356.0,81.0,0.0,81.43,2.0
2.0,2.0,0.0,4.0,0.0,139.98,255.0,67.0,0.0,79.22,2.0
0.0,0.0,0.0,0.0,0.0,127.66,346.0,76.0,0.0,78.4,2.0
1.0,1.0,0.0,2.0,0.0,138.0,223.0,74.0,0.0,77.19,2.0
2.0,0.0,0.0,2.0,0.0,122.0,192.0,70.0,0.0,73.42,2.0
0.0,0.0,0.0,0.0,0.0,115.82,173.0,80.0,0.0,72.77,2.0
1.0,1.0,0.0,2.0,0.0,97.0,181.0,77.0,0.0,68.86,2.0
0.0,0.0,0.0,0.0,0.0,109.32,140.0,80.0,0.0,68.56,2.0
0.0,2.0,0.0,2.0,0.0,93.0,244.0,71.0,0.0,65.83,2.0
1.0,1.0,1.0,3.0,0.0,121.0,120.0,64.0,0.0,60.82,2.0
1.0,0.0,1.0,2.0,0.0,103.0,139.0,66.0,0.0,60.15,2.0
0.0,3.0,0.0,3.0,0.0,114.64,136.25,63.0,0.0,53.98,3.0
0.0,0.0,0.0,0.0,0.0,145.32,332.0,0.0,0.0,51.97,3.0
1.0,2.0,0.0,3.0,0.0,92.66,208.0,50.0,0.0,50.27,3.0
0.0,2.0,0.0,2.0,0.0,71.64,103.0,63.0,0.0,48.56,3.0
1.0,1.0,0.0,2.0,0.0,55.98,50.0,71.0,0.0,43.07,3.0
0.0,2.0,0.0,2.0,0.0,19.0,59.5,82.0,0.0,40.17,3.0
1.0,1.0,0.0,2.0,0.0,103.0,216.0,0.0,0.0,38.95,3.0
0.0,3.0,0.0,3.0,1.0,110.0,145.0,0.0,0.0,34.68,3.0
1.0,1.0,0.0,2.0,0.0,46.0,49.0,44.0,0.0,32.86,3.0
0.0,2.0,0.0,2.0,0.0,113.0,130.0,0.0,0.0,32.59,3.0
0.0,3.0,0.0,3.0,0.0,91.0,140.0,0.0,0.0,32.08,3.0
0.0,3.0,0.0,3.0,0.0,89.0,122.5,0.0,0.0,30.1,3.0
1.0,0.0,1.0,2.0,0.0,94.0,146.0,0.0,0.0,29.76,3.0
0.0,2.0,0.0,2.0,0.0,70.66,232.0,0.0,0.0,29.5,3.0
1.0,1.0,1.0,3.0,0.0,46.66,0.0,58.0,0.0,28.46,3.0
0.0,0.0,0.0,0.0,0.0,90.32,109.0,0.0,0.0,27.25,3.0
0.0,3.0,0.0,3.0,0.0,29.82,32.0,43.0,0.0,26.1,3.0
0.0,0.0,0.0,0.0,0.0,82.0,182.0,0.0,0.0,26.03,3.0
1.0,0.0,1.0,2.0,0.0,74.0,0.0,42.0,0.0,25.17,3.0
1.0,0.0,1.0,2.0,0.0,72.32,91.0,0.0,0.0,22.77,3.0
2.0,0.0,0.0,2.0,0.0,82.0,90.5,0.0,0.0,22.07,3.0
0.0,2.0,0.0,2.0,0.0,84.0,54.5,0.0,0.0,19.99,3.0
1.0,1.0,0.0,2.0,0.0,43.5,10.0,32.0,0.0,18.85,3.0
1.0,2.0,0.0,3.0,0.0,63.82,90.0,0.0,0.0,18.63,3.0
0.0,2.0,0.0,2.0,0.0,66.32,69.75,0.0,0.0,17.62,3.0
1.0,2.0,0.0,3.0,0.0,63.98,39.0,0.0,0.0,14.47,3.0
1.0,1.0,0.0,2.0,0.0,71.32,35.0,0.0,0.0,13.99,3.0
1.0,1.0,1.0,3.0,0.0,64.5,38.0,0.0,0.0,13.74,3.0
0.0,0.0,0.0,0.0,0.0,57.5,40.0,0.0,0.0,12.97,3.0
0.0,2.0,0.0,2.0,0.0,60.0,35.0,0.0,0.0,12.89,3.0
0.0,0.0,0.0,0.0,0.0,67.0,42.0,0.0,0.0,12.89,3.0
1.0,2.0,0.0,3.0,0.0,42.0,35.0,0.0,0.0,12.09,3.0
2.0,1.0,0.0,3.0,0.0,31.82,37.75,0.0,0.0,11.41,3.0
0.0,0.0,0.0,0.0,0.0,19.0,50.0,0.0,0.0,10.62,3.0
1.0,0.0,2.0,3.0,0.0,46.5,30.0,0.0,0.0,10.56,3.0
0.0,1.0,1.0,2.0,0.0,30.0,29.0,0.0,0.0,9.48,3.0
0.0,0.0,0.0,0.0,0.0,40.5,28.0,0.0,0.0,9.09,3.0
1.0,0.0,2.0,3.0,0.0,56.32,18.0,0.0,0.0,8.92,3.0
1.0,0.0,2.0,3.0,0.0,42.32,25.0,0.0,0.0,8.84,3.0
0.0,0.0,0.0,0.0,0.0,43.0,21.0,0.0,0.0,8.71,3.0
1.0,2.0,0.0,3.0,0.0,29.0,25.0,0.0,0.0,8.63,3.0
1.0,1.0,0.0,2.0,0.0,49.32,18.0,0.0,0.0,8.28,3.0
1.0,0.0,1.0,2.0,0.0,30.82,25.0,0.0,0.0,8.1,3.0
0.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,0.0,7.44,3.0
0.0,3.0,0.0,3.0,0.0,29.0,19.0,0.0,0.0,7.38,3.0
0.0,0.0,0.0,0.0,0.0,29.32,30.0,0.0,0.0,7.37,3.0
1.0,0.0,2.0,3.0,1.0,25.0,20.0,0.0,0.0,6.6,3.0
0.0,2.0,0.0,2.0,0.0,46.32,9.0,0.0,0.0,6.38,3.0
0.0,2.0,0.0,2.0,0.0,38.66,12.0,0.0,0.0,6.33,3.0
1.0,0.0,1.0,2.0,0.0,16.5,20.0,0.0,0.0,5.77,3.0
0.0,2.0,0.0,2.0,0.0,26.5,12.0,0.0,0.0,5.53,3.0
0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,5.48,3.0
0.0,2.0,0.0,2.0,0.0,12.0,18.0,0.0,0.0,5.29,3.0
0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,5.14,3.0
1.0,1.0,0.0,2.0,0.0,26.0,12.0,0.0,0.0,5.09,3.0
0.0,0.0,0.0,0.0,0.0,38.0,9.0,0.0,0.0,5.02,3.0
0.0,2.0,0.0,2.0,0.0,25.0,12.0,0.0,0.0,4.98,3.0
0.0,2.0,0.0,2.0,0.0,30.0,9.0,0.0,0.0,4.88,3.0
1.0,2.0,0.0,3.0,0.0,23.5,12.0,0.0,0.0,4.83,3.0
0.0,0.0,0.0,0.0,0.0,26.66,12.0,0.0,0.0,4.57,3.0
0.0,0.0,0.0,0.0,0.0,20.66,12.0,0.0,0.0,4.32,3.0
2.0,0.0,1.0,3.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
0.0,2.0,0.0,2.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
1.0,1.0,0.0,2.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
1.0,1.0,1.0,3.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
0.0,1.0,0.0,1.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
2.0,0.0,0.0,2.0,0.0,15.0,9.0,0.0,0.0,3.84,3.0
1.0,2.0,0.0,3.0,0.0,13.0,12.0,0.0,0.0,3.83,3.0
0.0,0.0,0.0,0.0,0.0,15.66,9.0,0.0,0.0,3.39,3.0
1.0,1.0,0.0,2.0,0.0,14.0,9.0,0.0,0.0,3.34,3.0
1.0,0.0,2.0,3.0,0.0,6.0,12.0,0.0,0.0,3.06,3.0
0.0,1.0,1.0,2.0,0.0,13.0,7.5,0.0,0.0,2.93,3.0
1.0,0.0,1.0,2.0,0.0,9.0,9.0,0.0,0.0,2.79,3.0
1.0,1.0,0.0,2.0,0.0,9.0,9.0,0.0,0.0,2.79,3.0
0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.74,3.0
0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.69,3.0
2.0,0.0,0.0,2.0,0.0,27.66,0.0,0.0,0.0,2.41,3.0
0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.33,3.0
0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,2.21,3.0
2.0,1.0,0.0,3.0,0.0,14.0,3.0,0.0,0.0,2.14,3.0
1.0,1.0,0.0,2.0,0.0,13.0,3.0,0.0,0.0,2.03,3.0
1.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,0.0,1.68,3.0
2.0,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,1.54,3.0
0.0,1.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,1.54,3.0
0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,1.48,3.0
2.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.43,3.0
0.0,3.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,1.43,3.0
2.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,1.25,3.0
1.0,1.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,1.12,3.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.1,3.0
1.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,1.1,3.0
0.0,2.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.99,3.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.99,3.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.99,3.0
0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.93,3.0
2.0,37.0,8.0,47.0,51.0,4.0,0.0,0.0,0.0,0.91,3.0
2.0,37.0,8.0,47.0,51.0,9.5,0.0,0.0,0.0,0.91,3.0
2.0,37.0,8.0,47.0,51.0,8.0,0.0,0.0,0.0,0.88,3.0
0.0,75.0,1.0,76.0,19.0,6.0,0.0,0.0,0.0,0.66,3.0
7.0,92.0,2.0,101.0,35.0,6.0,0.0,0.0,0.0,0.66,3.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.44,3.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.28,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,100.0,98.33,1.0
0.0,0.0,0.0,0.0,0.0,201.0,119.0,85.0,0.0,62.72,2.0
0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.73,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,75.0,1.0,76.0,19.0,148.0,361.5,86.0,0.0,92.6,1.0
0.0,0.0,0.0,0.0,0.0,147.0,331.0,88.0,0.0,88.39,1.0
0.0,0.0,0.0,0.0,0.0,121.32,211.0,73.0,0.0,76.87,2.0
0.0,0.0,0.0,0.0,0.0,122.0,185.5,65.0,0.0,72.27,2.0
0.0,0.0,0.0,0.0,0.0,126.0,188.0,56.0,0.0,68.89,2.0
0.0,0.0,0.0,0.0,0.0,112.0,241.0,0.0,0.0,37.02,3.0
0.0,0.0,0.0,0.0,0.0,29.0,12.0,71.0,0.0,33.78,3.0
0.0,0.0,0.0,0.0,0.0,43.32,105.0,19.0,0.0,30.11,3.0
0.0,0.0,0.0,0.0,0.0,79.0,97.0,0.0,0.0,25.93,3.0
0.0,0.0,0.0,0.0,0.0,70.0,75.0,0.0,0.0,22.0,3.0
0.0,0.0,0.0,0.0,0.0,58.32,46.0,0.0,0.0,15.22,3.0
0.0,0.0,0.0,0.0,0.0,59.64,41.0,0.0,0.0,13.93,3.0
0.0,0.0,0.0,0.0,0.0,49.98,41.0,0.0,0.0,13.06,3.0
0.0,0.0,0.0,0.0,0.0,47.32,36.0,0.0,0.0,11.92,3.0
0.0,0.0,0.0,0.0,0.0,41.32,35.0,0.0,0.0,11.74,3.0
0.0,0.0,0.0,0.0,0.0,47.0,31.0,0.0,0.0,11.3,3.0
0.0,0.0,0.0,0.0,0.0,65.32,13.0,0.0,0.0,10.42,3.0
2.0,3.0,0.0,5.0,1.0,43.0,30.0,0.0,0.0,10.21,3.0
0.0,0.0,0.0,0.0,0.0,86.48,0.0,0.0,0.0,9.61,3.0
0.0,0.0,0.0,0.0,0.0,64.66,18.0,0.0,0.0,9.44,3.0
0.0,0.0,0.0,0.0,0.0,37.66,29.0,0.0,0.0,9.16,3.0
0.0,0.0,0.0,0.0,0.0,49.32,21.0,0.0,0.0,9.12,3.0
0.0,0.0,0.0,0.0,0.0,45.14,21.0,0.0,0.0,8.79,3.0
0.0,0.0,0.0,0.0,0.0,42.0,21.0,0.0,0.0,8.58,3.0
0.0,0.0,0.0,0.0,0.0,30.0,21.0,0.0,0.0,7.88,3.0
0.0,0.0,0.0,0.0,0.0,59.66,0.0,0.0,0.0,7.87,3.0
0.0,0.0,0.0,0.0,0.0,29.5,18.0,0.0,0.0,7.13,3.0
0.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,0.0,6.79,3.0
0.0,0.0,0.0,0.0,0.0,23.5,24.0,0.0,0.0,6.74,3.0
0.0,0.0,0.0,0.0,0.0,49.32,9.0,0.0,0.0,6.72,3.0
0.0,0.0,0.0,0.0,0.0,61.14,3.0,0.0,0.0,6.71,3.0
0.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,0.0,6.69,3.0
0.0,0.0,0.0,0.0,0.0,23.0,18.0,0.0,0.0,6.35,3.0
0.0,0.0,0.0,0.0,0.0,34.0,7.5,0.0,0.0,5.83,3.0
0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,5.48,3.0
0.0,0.0,0.0,0.0,0.0,27.0,12.0,0.0,0.0,5.19,3.0
0.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0,0.0,5.09,3.0
0.0,0.0,0.0,0.0,0.0,25.5,12.0,0.0,0.0,5.04,3.0
0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,5.0,3.0
0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,4.89,3.0
0.0,0.0,0.0,0.0,0.0,31.32,8.0,0.0,0.0,4.83,3.0
0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,4.68,3.0
0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,4.36,3.0
0.0,0.0,0.0,0.0,0.0,47.66,0.0,0.0,0.0,4.21,3.0
0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,4.1,3.0
0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,3.94,3.0
